Date,axis,hcl,hdfc,icici,indus,infy,kotak,sbi,techm,wipro,yes,tcs
2017-12-27,554.599976,883.650024,1856.750000,312.799988,1651.099976,1034.250000,1014.049988,314.850006,503.000000,306.600006,315.149994,2619.899902
2017-12-28,546.849976,878.299988,1878.050049,315.299988,1650.449951,1033.250000,1004.750000,308.399994,497.049988,308.000000,313.500000,2626.949951
2017-12-29,563.950012,890.500000,1872.400024,314.000000,1648.900024,1042.050049,1010.200012,309.899994,504.049988,314.250000,315.149994,2701.199951
2018-01-01,565.500000,878.700012,1854.500000,310.299988,1623.849976,1033.550049,999.950012,307.100006,503.100006,316.549988,312.600006,2645.600098
2018-01-02,559.500000,892.799988,1872.349976,309.700012,1643.949951,1029.699951,1003.200012,303.250000,513.950012,318.700012,311.649994,3138.600098
2018-01-03,560.450012,897.299988,1852.650024,315.000000,1630.250000,1021.299988,1000.099976,302.850006,519.450012,309.950012,315.850006,3037.699951
2018-01-15,560.549988,909.250000,1897.750000,329.299988,1682.400024,1081.150024,1038.349976,302.600006,543.750000,315.000000,336.000000,2746.100098
2018-01-16,563.200012,949.250000,1900.150024,334.100006,1664.599976,1122.849976,1033.250000,296.149994,557.650024,331.950012,334.850006,2850.850098
2018-01-17,585.200012,952.849976,1890.500000,343.250000,1657.449951,1152.099976,1027.099976,307.100006,554.900024,325.700012,342.399994,2888.949951
2018-01-18,584.799988,954.250000,1934.300049,346.149994,1680.099976,1152.699951,1046.500000,303.250000,552.650024,325.350006,341.200012,2918.199951
2018-01-19,590.250000,958.299988,1952.199951,353.600006,1684.000000,1143.449951,1060.550049,309.250000,552.900024,328.950012,349.350006,2959.300049
2018-01-22,611.549988,966.349976,1963.349976,351.500000,1683.199951,1150.000000,1074.099976,306.500000,569.500000,321.549988,355.350006,3116.399902
2018-01-23,620.099976,995.349976,1951.300049,362.299988,1723.349976,1177.099976,1075.449951,318.100006,588.250000,315.250000,359.549988,3102
2018-01-24,607.950012,1018.450012,1957.650024,352.750000,1717.300049,1185.800049,1080.099976,329.899994,603.150024,313.950012,364.799988,3174.600098
2018-01-25,616.099976,1009.549988,1974.949951,360.799988,1730.199951,1175.400024,1092.349976,313.149994,598.450012,311.950012,361.600006,3121.050049
2018-01-29,605.549988,1012.049988,1999.650024,357.649994,1742.500000,1182.900024,1115.099976,312.100006,604.799988,311.149994,358.000000,3198.850098
2018-01-30,593.750000,1000.400024,1995.500000,353.250000,1736.050049,1170.650024,1088.050049,313.549988,602.950012,307.299988,353.350006,3152.850098
2018-01-31,593.599976,986.549988,2005.699951,352.950012,1753.099976,1150.250000,1108.949951,313.250000,612.650024,304.700012,354.399994,3112.350098
2018-02-01,592.799988,984.900024,1991.150024,346.200012,1795.449951,1144.599976,1120.949951,306.049988,611.049988,300.750000,359.899994,2631.199951
2018-02-02,564.900024,990.900024,1948.000000,335.100006,1761.300049,1143.250000,1085.949951,297.350006,619.450012,300.600006,349.049988,3153.649902
2018-02-14,543.900024,937.799988,1883.150024,318.950012,1694.449951,1097.750000,1042.449951,276.200012,611.500000,293.450012,320.350006,2911.800049
2018-02-15,543.700012,939.700012,1881.900024,328.649994,1686.150024,1114.449951,1042.150024,278.700012,605.650024,292.500000,319.799988,2925.850098
2018-02-16,537.849976,937.099976,1878.599976,321.049988,1658.900024,1128.050049,1050.199951,271.649994,584.349976,291.000000,311.799988,2933.050049
2018-02-19,540.549988,914.200012,1878.199951,319.750000,1630.449951,1131.750000,1056.199951,268.500000,572.450012,289.950012,312.049988,2923.600098
2018-02-20,531.700012,907.450012,1863.199951,317.250000,1622.699951,1136.949951,1045.800049,269.649994,574.200012,291.450012,308.700012,2944.75
2018-02-21,535.799988,942.900024,1857.400024,319.200012,1594.250000,1147.400024,1055.050049,273.299988,595.200012,292.200012,312.350006,3042.300049
2018-02-22,530.250000,941.000000,1853.199951,318.350006,1623.500000,1160.750000,1072.500000,272.600006,602.599976,292.649994,316.100006,3050.199951
2018-02-23,536.650024,955.599976,1880.550049,322.750000,1643.500000,1155.650024,1080.849976,276.049988,621.450012,295.000000,323.450012,3075.800049
2018-02-26,552.299988,946.049988,1911.550049,327.049988,1691.300049,1138.599976,1105.150024,274.450012,612.450012,291.600006,326.149994,3031.699951
2018-02-27,538.400024,949.900024,1902.550049,322.149994,1685.199951,1150.199951,1093.050049,267.600006,610.549988,291.750000,327.149994,3042.350098
2018-02-28,528.750000,940.299988,1884.199951,313.250000,1680.750000,1172.599976,1090.550049,268.000000,612.650024,292.799988,322.299988,3035.050049
2018-03-01,525.750000,942.799988,1874.349976,304.950012,1700.349976,1160.750000,1095.699951,262.149994,611.900024,292.500000,321.049988,2638.649902
2018-03-13,531.500000,957.000000,1860.250000,304.350006,1729.500000,1183.800049,1083.900024,254.699997,619.150024,296.600006,312.799988,2886.800049
2018-03-14,536.150024,965.049988,1864.500000,306.049988,1733.349976,1180.800049,1081.750000,257.049988,639.099976,293.850006,318.850006,2886.899902
2018-03-15,529.650024,959.150024,1880.800049,301.450012,1741.750000,1182.500000,1085.650024,253.699997,631.849976,293.399994,311.850006,2869.699951
2018-03-16,522.599976,967.599976,1853.000000,298.100006,1724.699951,1171.900024,1060.750000,252.300003,634.700012,295.750000,312.899994,2825.699951
2018-03-19,519.450012,926.500000,1847.250000,294.549988,1718.800049,1146.750000,1049.000000,247.949997,609.900024,288.649994,304.799988,2831
2018-03-20,521.099976,937.200012,1839.500000,292.000000,1716.650024,1164.550049,1045.300049,249.100006,633.400024,293.600006,302.399994,2864.850098
2018-03-21,526.299988,937.349976,1858.900024,289.200012,1731.449951,1167.500000,1051.099976,248.000000,625.849976,295.250000,300.750000,2856.75
2018-03-22,518.200012,930.549988,1867.750000,283.250000,1753.099976,1161.300049,1053.050049,241.550003,619.049988,288.450012,298.250000,2831.350098
2018-03-23,499.500000,957.400024,1841.550049,275.549988,1749.500000,1167.599976,1038.800049,234.800003,623.349976,284.649994,286.649994,2818.149902
2018-03-26,507.299988,967.049988,1893.449951,281.649994,1759.750000,1155.250000,1039.349976,246.500000,620.400024,274.000000,303.350006,2817
2018-03-27,512.200012,972.049988,1892.599976,283.899994,1788.199951,1154.000000,1049.849976,254.350006,621.650024,274.049988,303.500000,2847.699951
2018-03-28,510.500000,968.599976,1886.099976,278.350006,1796.750000,1131.800049,1047.800049,249.899994,638.700012,281.149994,304.850006,2849.149902
2018-04-04,492.250000,959.250000,1883.250000,268.649994,1799.349976,1124.199951,1078.300049,247.300003,606.299988,281.600006,305.450012,2910.899902
